interaction_id,session_id,lesson_id,part_id,action,time_spent_seconds,audio_replays,audio_interrupts,timestamp
4168,769,32,92,stop,421,2,5,2026-04-12T05:07:40
4169,770,25,38,start,208,0,0,2026-05-31T01:03:28
4170,770,46,23,resume,21,0,0,2026-05-31T00:48:18
4171,770,43,163,resume,658,3,3,2026-05-31T00:36:52
4172,770,41,117,start,216,2,1,2026-05-31T00:31:38
4173,770,43,119,stop,283,0,0,2026-05-31T00:59:38
4174,770,9,66,resume,579,0,0,2026-05-31T00:54:33
4175,770,40,90,start,352,2,5,2026-05-31T01:13:01
4176,770,33,165,start,160,0,0,2026-05-31T01:18:26
4177,770,26,5,resume,54,0,0,2026-05-31T00:45:16
4178,770,12,68,start,811,3,2,2026-05-31T01:16:59
4179,771,26,178,stop,359,0,0,2026-06-05T02:40:39
4180,771,17,22,resume,756,0,0,2026-06-05T02:55:51
4181,771,26,177,pause,46,0,0,2026-06-05T02:42:07
4182,771,41,91,pause,147,0,0,2026-06-05T02:45:40
4183,771,34,131,stop,463,0,0,2026-06-05T02:59:53
4184,772,45,158,resume,253,0,0,2026-04-10T04:59:10
4185,772,4,107,resume,151,0,0,2026-04-10T06:16:52
4186,772,6,26,resume,898,2,4,2026-04-10T05:30:18
4187,772,31,151,pause,781,0,0,2026-04-10T05:36:52
4188,772,37,158,start,531,0,0,2026-04-10T04:53:23
4189,772,47,187,pause,543,0,0,2026-04-10T05:50:58
4190,772,21,187,pause,182,0,0,2026-04-10T06:27:43
4191,773,5,151,resume,134,3,3,2026-04-19T18:28:37
4192,773,24,60,pause,141,0,0,2026-04-19T18:10:31
4193,773,6,189,pause,230,0,0,2026-04-19T18:16:16
4194,773,22,187,pause,683,0,0,2026-04-19T18:22:53
4195,773,36,66,stop,787,0,0,2026-04-19T18:07:19
4196,773,34,192,resume,864,0,0,2026-04-19T18:27:57
4197,773,43,39,resume,180,0,0,2026-04-19T17:56:24
4198,773,43,137,resume,172,0,0,2026-04-19T18:07:56
4199,773,35,1,resume,123,5,1,2026-04-19T17:40:50
4200,773,3,112,stop,536,0,0,2026-04-19T17:54:36
4201,774,44,109,pause,429,0,0,2024-12-23T05:26:49
4202,774,40,103,pause,830,0,0,2024-12-23T05:23:45
4203,774,18,188,pause,343,0,0,2024-12-23T05:33:31
4204,774,10,21,pause,661,0,0,2024-12-23T05:11:28
4205,774,21,89,resume,736,0,0,2024-12-23T05:15:59
4206,774,33,180,resume,291,0,0,2024-12-23T05:23:15
4207,774,18,23,stop,75,0,0,2024-12-23T05:29:09
4208,774,34,99,resume,170,4,3,2024-12-23T05:15:45
4209,774,42,31,resume,643,4,3,2024-12-23T05:13:27
4210,775,27,92,resume,83,3,5,2026-05-21T09:26:04
4211,775,40,104,pause,623,0,0,2026-05-21T09:25:03
4212,775,1,13,resume,221,0,0,2026-05-21T09:16:29
4213,775,12,16,stop,415,0,0,2026-05-21T10:05:27
4214,776,21,148,pause,664,2,1,2025-11-09T12:25:37
4215,777,18,139,resume,230,3,5,2025-04-22T08:09:51
4216,777,27,142,start,653,0,0,2025-04-22T08:06:24
4217,777,42,178,start,94,5,0,2025-04-22T07:55:51
4218,778,20,142,start,868,3,1,2024-11-03T12:33:00
4219,778,34,103,pause,774,4,0,2024-11-03T13:28:51
4220,778,18,107,stop,363,0,0,2024-11-03T12:10:56
4221,778,26,11,resume,457,4,2,2024-11-03T13:29:10
4222,779,9,127,start,654,0,0,2025-03-10T02:58:16
4223,779,45,77,resume,74,1,4,2025-03-10T03:32:17
4224,779,23,105,pause,651,0,0,2025-03-10T03:54:35
4225,779,33,94,resume,184,1,2,2025-03-10T03:58:48
4226,779,42,169,pause,261,0,0,2025-03-10T03:48:27
4227,779,30,88,stop,572,0,0,2025-03-10T02:39:50
4228,779,25,47,pause,232,0,0,2025-03-10T03:56:11
4229,780,42,132,pause,776,0,0,2024-11-29T08:04:41
4230,780,40,6,resume,860,0,0,2024-11-29T08:03:29
4231,780,37,179,resume,112,0,0,2024-11-29T08:09:33
4232,780,31,96,pause,166,5,5,2024-11-29T08:11:25
4233,780,20,155,resume,357,2,5,2024-11-29T07:57:54
4234,780,40,139,pause,787,0,0,2024-11-29T08:11:04
4235,781,42,87,resume,497,0,0,2025-11-05T19:33:17
4236,781,23,98,resume,606,0,0,2025-11-05T20:40:52
4237,781,24,84,pause,637,0,0,2025-11-05T19:32:20
4238,781,14,164,stop,237,0,0,2025-11-05T20:50:10
4239,782,43,127,start,890,0,0,2026-05-18T15:19:52
4240,782,10,186,start,606,0,0,2026-05-18T15:18:08
4241,782,4,125,pause,720,0,0,2026-05-18T15:17:50
4242,782,23,54,pause,484,0,0,2026-05-18T15:20:32
4243,782,43,13,start,351,0,0,2026-05-18T15:22:40
4244,782,15,74,resume,279,0,0,2026-05-18T15:17:50
4245,782,43,68,resume,505,2,1,2026-05-18T15:19:10
4246,783,33,87,pause,116,0,0,2025-08-21T03:19:09
4247,783,47,163,pause,107,4,4,2025-08-21T03:27:10
4248,783,30,55,resume,331,0,0,2025-08-21T03:13:42
4249,783,35,94,stop,367,0,0,2025-08-21T03:44:11
4250,783,44,192,resume,866,0,0,2025-08-21T03:28:19
4251,783,20,125,pause,523,0,0,2025-08-21T03:09:36
4252,784,10,136,resume,278,0,0,2026-01-15T20:10:01
4253,784,13,106,pause,228,3,3,2026-01-15T19:34:20
4254,784,7,65,pause,617,4,5,2026-01-15T20:15:03
4255,784,32,172,resume,747,2,2,2026-01-15T19:41:19
4256,784,21,147,pause,52,0,0,2026-01-15T20:03:46
4257,784,19,96,resume,422,1,0,2026-01-15T20:00:32
4258,784,25,26,start,481,3,4,2026-01-15T20:12:52
4259,785,29,192,start,402,0,0,2026-01-07T22:02:41
4260,786,32,140,pause,621,0,0,2026-01-25T05:22:11
4261,786,21,175,start,730,0,0,2026-01-25T05:20:30
4262,786,24,149,resume,252,0,0,2026-01-25T05:59:09
4263,786,38,109,pause,703,0,0,2026-01-25T05:27:38
4264,786,28,125,stop,386,0,0,2026-01-25T06:15:28
4265,787,39,105,start,69,0,0,2025-03-26T04:38:56
4266,787,35,55,pause,97,2,1,2025-03-26T05:03:52
4267,787,13,157,start,288,0,0,2025-03-26T04:19:51
4268,787,20,43,pause,327,0,0,2025-03-26T05:16:27
4269,787,26,173,stop,331,4,5,2025-03-26T05:01:47
4270,787,29,17,stop,284,0,0,2025-03-26T04:43:40
4271,788,43,3,resume,477,2,2,2026-05-27T09:14:59
4272,789,36,40,pause,35,0,0,2025-11-11T18:54:39
4273,789,22,47,stop,695,0,0,2025-11-11T18:49:19
4274,789,31,152,stop,734,0,0,2025-11-11T19:08:57
4275,789,33,134,pause,607,1,0,2025-11-11T19:10:40
4276,789,13,43,start,651,0,0,2025-11-11T19:02:25
4277,789,11,97,start,120,0,0,2025-11-11T18:58:32
4278,789,35,146,resume,160,0,0,2025-11-11T19:12:26
4279,790,26,82,pause,280,0,0,2026-03-02T06:01:54
4280,790,24,180,pause,393,3,2,2026-03-02T05:49:13
4281,790,34,25,resume,714,5,5,2026-03-02T06:10:05
4282,790,22,22,pause,470,0,0,2026-03-02T05:45:34
4283,790,44,87,start,221,0,0,2026-03-02T05:59:04
4284,790,35,26,resume,231,0,0,2026-03-02T05:55:04
4285,790,28,132,pause,112,0,0,2026-03-02T05:58:30
4286,790,32,21,pause,696,0,0,2026-03-02T05:43:36
4287,790,5,67,resume,259,2,1,2026-03-02T05:50:36
4288,790,7,29,pause,183,0,0,2026-03-02T05:58:40
4289,791,1,131,pause,806,4,2,2026-03-29T11:36:17
4290,791,47,147,start,441,0,0,2026-03-29T11:42:16
4291,791,7,140,pause,486,0,0,2026-03-29T11:33:27
4292,791,24,1,pause,679,0,0,2026-03-29T11:36:43
4293,791,41,107,pause,106,0,0,2026-03-29T11:37:14
4294,791,35,135,stop,414,5,0,2026-03-29T11:42:07
4295,791,25,148,pause,241,2,3,2026-03-29T11:47:57
4296,792,17,158,pause,315,0,0,2026-03-26T10:48:28
4297,792,26,10,pause,711,0,0,2026-03-26T11:18:43
4298,792,2,100,resume,266,0,0,2026-03-26T11:20:45
4299,792,37,185,resume,508,0,0,2026-03-26T11:13:40
4300,792,9,87,resume,127,5,3,2026-03-26T11:15:26
4301,792,5,189,stop,582,5,0,2026-03-26T10:52:10
4302,793,26,119,stop,483,3,1,2026-01-28T23:58:00
4303,793,16,18,resume,662,0,0,2026-01-29T01:06:09
4304,793,22,44,pause,13,0,0,2026-01-28T23:59:58
4305,793,37,189,stop,35,5,5,2026-01-29T00:32:07
4306,793,18,132,start,895,0,0,2026-01-29T01:01:05
4307,793,13,95,resume,784,0,0,2026-01-29T00:31:33
4308,793,44,160,resume,14,4,2,2026-01-29T00:26:46
4309,793,21,22,pause,356,0,0,2026-01-29T01:07:38
4310,793,14,177,resume,135,0,0,2026-01-28T23:50:00
4311,794,20,13,stop,793,0,0,2026-01-07T13:05:50
4312,794,16,49,start,348,0,0,2026-01-07T13:23:09
4313,794,38,181,pause,602,0,0,2026-01-07T13:01:06
4314,795,39,117,start,514,0,0,2025-09-05T12:13:24
4315,795,2,50,start,430,0,0,2025-09-05T13:00:44
4316,795,37,78,start,269,0,0,2025-09-05T13:47:02
4317,795,1,85,start,411,0,0,2025-09-05T12:32:49
4318,796,41,143,resume,223,0,0,2026-04-10T16:29:24
4319,796,17,30,resume,474,0,0,2026-04-10T16:37:48
4320,796,30,171,pause,72,0,0,2026-04-10T16:25:44
4321,796,20,84,stop,681,5,5,2026-04-10T16:32:51
4322,797,41,121,resume,55,0,0,2026-05-31T19:32:01
4323,797,38,108,resume,749,4,2,2026-05-31T20:22:00
4324,797,17,88,start,10,0,0,2026-05-31T19:37:27
4325,797,35,12,resume,727,4,5,2026-05-31T20:13:56
4326,798,23,100,start,359,0,0,2026-02-22T03:18:39
4327,798,4,117,resume,879,5,2,2026-02-22T03:15:59
4328,799,27,31,start,62,0,0,2026-03-01T16:36:32
4329,799,31,101,pause,470,0,0,2026-03-01T16:22:59
4330,799,23,108,pause,163,0,0,2026-03-01T16:39:36
4331,799,10,43,pause,600,0,0,2026-03-01T16:06:07
4332,799,18,175,start,218,0,0,2026-03-01T16:47:10
4333,800,44,98,resume,367,0,0,2026-03-22T17:58:17
4334,800,28,98,resume,756,5,1,2026-03-22T18:03:31
4335,800,46,105,start,541,0,0,2026-03-22T17:40:37
4336,800,36,122,start,795,0,0,2026-03-22T18:01:47
4337,800,30,113,resume,489,0,0,2026-03-22T17:37:58
4338,800,37,145,stop,426,0,0,2026-03-22T17:40:58
4339,800,30,151,pause,773,4,0,2026-03-22T17:56:12
4340,800,29,62,stop,136,2,4,2026-03-22T17:54:05
4341,800,43,9,pause,678,2,2,2026-03-22T17:42:37
4342,800,44,62,start,156,2,4,2026-03-22T17:53:52
4343,801,25,6,resume,843,1,3,2026-03-23T08:48:13
4344,801,46,59,resume,12,0,0,2026-03-23T08:46:23
4345,801,9,49,pause,560,0,0,2026-03-23T08:51:40
4346,801,9,154,pause,149,0,0,2026-03-23T08:47:33
4347,802,4,9,resume,892,0,0,2026-02-26T12:25:19
4348,802,36,87,pause,500,3,1,2026-02-26T11:41:09
4349,802,41,193,resume,542,0,0,2026-02-26T12:17:00
4350,802,24,90,stop,156,5,0,2026-02-26T11:52:40
4351,803,20,34,pause,829,0,0,2025-12-17T05:40:42
4352,803,28,141,resume,467,0,0,2025-12-17T06:27:31
4353,803,12,11,pause,614,2,1,2025-12-17T05:49:06
4354,803,31,9,stop,105,0,0,2025-12-17T06:34:32
4355,803,21,144,pause,434,0,0,2025-12-17T07:01:55
4356,803,37,170,start,840,0,0,2025-12-17T06:20:55
4357,803,31,41,stop,541,0,0,2025-12-17T06:23:12
4358,803,45,20,pause,171,0,0,2025-12-17T06:51:17
4359,804,27,45,resume,125,0,0,2026-01-15T17:26:12
4360,804,26,80,pause,447,0,0,2026-01-15T16:48:02
4361,804,12,139,resume,16,4,0,2026-01-15T16:48:56
4362,804,3,46,resume,329,3,5,2026-01-15T16:53:51
4363,804,10,175,start,730,0,0,2026-01-15T17:41:08
4364,804,47,126,pause,385,3,0,2026-01-15T17:20:00
4365,804,40,36,resume,722,0,0,2026-01-15T16:52:56
4366,804,18,104,pause,487,0,0,2026-01-15T17:13:33
4367,804,7,92,pause,707,0,0,2026-01-15T17:43:09
4368,804,18,44,resume,245,0,0,2026-01-15T17:58:30
4369,805,35,88,pause,565,2,1,2026-02-16T20:38:04
4370,805,33,127,start,253,0,0,2026-02-16T21:33:27
4371,805,35,182,resume,446,1,0,2026-02-16T21:47:51
4372,805,39,40,pause,420,0,0,2026-02-16T21:16:47
4373,805,43,137,pause,730,1,4,2026-02-16T21:28:59
4374,805,24,12,resume,589,4,3,2026-02-16T21:26:56
4375,805,31,172,start,642,0,0,2026-02-16T20:47:34
4376,806,3,31,stop,168,0,0,2026-01-22T05:03:43
4377,806,9,61,pause,162,0,0,2026-01-22T05:07:55
4378,807,18,148,resume,212,0,0,2025-06-26T09:07:43
4379,807,33,42,resume,115,0,0,2025-06-26T08:55:49
4380,807,41,96,stop,840,0,0,2025-06-26T08:49:29
4381,807,14,155,resume,95,0,0,2025-06-26T08:54:03
4382,807,2,120,pause,480,3,5,2025-06-26T09:10:47
4383,807,20,47,pause,840,0,0,2025-06-26T08:59:25
4384,807,27,41,pause,364,5,0,2025-06-26T09:00:51
4385,807,45,18,pause,678,0,0,2025-06-26T09:02:32
4386,808,16,166,pause,818,0,0,2025-08-28T16:15:20
4387,808,17,77,pause,323,2,5,2025-08-28T17:00:31
4388,808,40,119,resume,178,0,0,2025-08-28T16:30:35
4389,808,24,122,start,425,0,0,2025-08-28T16:46:32
4390,808,15,133,stop,673,0,0,2025-08-28T15:30:36
4391,808,37,13,resume,241,3,4,2025-08-28T16:35:15
4392,808,9,76,pause,894,0,0,2025-08-28T16:10:48
4393,808,2,185,start,303,1,4,2025-08-28T15:33:02
4394,809,31,107,start,181,0,0,2025-09-12T11:04:38
4395,809,45,36,start,277,0,0,2025-09-12T11:17:04
4396,809,15,106,resume,246,0,0,2025-09-12T10:41:23
4397,809,46,69,stop,654,0,0,2025-09-12T11:42:12
4398,809,44,86,start,257,0,0,2025-09-12T10:45:03
4399,809,30,48,resume,415,0,0,2025-09-12T10:58:23
4400,810,22,108,resume,816,1,0,2026-02-17T01:40:45
4401,810,9,157,resume,232,0,0,2026-02-17T01:51:26
4402,811,18,115,resume,177,0,0,2026-03-05T08:59:45
4403,811,16,166,resume,641,0,0,2026-03-05T09:29:50
4404,811,45,124,resume,826,0,0,2026-03-05T10:29:48
4405,811,16,153,start,182,0,0,2026-03-05T09:00:42
4406,811,11,190,pause,756,0,0,2026-03-05T10:11:50
4407,811,1,11,resume,156,0,0,2026-03-05T09:51:37
4408,811,3,181,stop,66,4,2,2026-03-05T10:19:09
4409,811,42,80,pause,472,0,0,2026-03-05T09:39:48
4410,811,46,84,pause,684,1,5,2026-03-05T10:28:16
4411,811,16,32,pause,514,5,1,2026-03-05T10:05:25
4412,812,29,94,resume,284,0,0,2026-04-30T01:09:15
4413,813,20,60,resume,419,0,0,2025-07-24T11:55:34
4414,813,14,190,resume,614,2,5,2025-07-24T11:54:07
4415,813,36,178,pause,477,0,0,2025-07-24T11:53:14
4416,813,33,26,stop,262,0,0,2025-07-24T11:52:10
4417,814,22,64,resume,868,2,0,2025-03-07T17:37:38
4418,814,20,26,stop,166,3,3,2025-03-07T18:01:43
4419,814,37,138,pause,741,4,1,2025-03-07T17:33:36
4420,814,3,83,stop,419,1,1,2025-03-07T17:39:48
4421,814,7,8,pause,101,3,2,2025-03-07T17:42:13
4422,814,4,151,stop,283,0,0,2025-03-07T17:52:08
4423,814,18,39,start,673,0,0,2025-03-07T17:58:01
4424,814,22,101,pause,90,0,0,2025-03-07T17:50:50
4425,815,24,23,start,248,0,0,2024-08-18T20:45:42
4426,815,32,133,start,103,0,0,2024-08-18T20:55:23
4427,815,47,89,stop,367,0,0,2024-08-18T20:51:38
4428,816,20,157,stop,790,0,0,2025-01-20T08:42:04
4429,816,31,29,pause,519,0,0,2025-01-20T08:30:36
4430,816,32,32,stop,411,0,0,2025-01-20T07:48:25
4431,816,33,162,resume,294,4,1,2025-01-20T07:07:21
4432,817,27,35,stop,86,5,5,2025-03-05T06:50:59
4433,817,28,61,pause,19,0,0,2025-03-05T07:01:10
4434,817,28,19,pause,306,2,0,2025-03-05T06:49:59
4435,817,25,129,resume,693,0,0,2025-03-05T06:56:44
4436,817,30,20,pause,712,0,0,2025-03-05T06:48:00
4437,817,2,130,start,793,0,0,2025-03-05T06:55:33
4438,817,6,73,resume,437,1,0,2025-03-05T06:58:21
4439,818,33,135,resume,110,5,4,2025-11-05T14:46:51
4440,818,26,169,start,258,5,4,2025-11-05T14:43:29
4441,818,31,182,resume,370,0,0,2025-11-05T14:42:35
4442,818,23,108,stop,56,0,0,2025-11-05T15:15:08
4443,818,43,152,pause,419,0,0,2025-11-05T15:06:42
4444,818,11,98,pause,546,0,0,2025-11-05T14:40:38
4445,818,10,183,pause,853,0,0,2025-11-05T14:39:27
4446,818,36,29,resume,895,0,0,2025-11-05T14:49:51
4447,818,13,118,pause,440,3,0,2025-11-05T14:56:10
4448,818,47,183,resume,556,2,0,2025-11-05T15:07:04
4449,819,34,154,resume,593,0,0,2026-03-18T16:44:35
4450,819,23,73,resume,219,0,0,2026-03-18T16:48:23
4451,819,17,100,pause,587,0,0,2026-03-18T16:13:01
4452,819,34,132,resume,470,0,0,2026-03-18T16:44:43
4453,819,22,126,stop,96,0,0,2026-03-18T16:49:38
4454,819,3,90,resume,824,0,0,2026-03-18T16:44:03
4455,819,20,64,stop,101,0,0,2026-03-18T16:57:03
4456,819,42,113,pause,160,0,0,2026-03-18T16:11:13
4457,819,23,136,stop,364,4,2,2026-03-18T17:20:59
4458,819,31,181,pause,823,2,0,2026-03-18T17:13:20
4459,820,45,143,pause,616,0,0,2025-05-25T08:21:39
4460,820,7,96,pause,502,0,0,2025-05-25T08:12:40
4461,821,10,68,resume,151,0,0,2025-09-28T09:14:59
4462,822,2,169,start,360,0,0,2025-10-22T12:12:46
4463,822,33,191,resume,691,0,0,2025-10-22T12:21:04
4464,822,14,146,stop,421,0,0,2025-10-22T12:23:09
4465,822,33,123,start,396,1,3,2025-10-22T12:10:15
4466,822,19,64,resume,800,1,0,2025-10-22T12:04:31
4467,823,21,41,resume,643,2,0,2025-08-31T16:28:20
4468,823,18,28,pause,591,0,0,2025-08-31T16:32:27
4469,824,18,106,resume,166,0,0,2026-02-24T05:52:04
4470,824,13,92,start,630,0,0,2026-02-24T06:02:05
4471,824,22,40,pause,345,4,0,2026-02-24T05:34:17
4472,824,3,34,pause,303,1,2,2026-02-24T05:47:31
4473,824,7,48,pause,685,0,0,2026-02-24T05:47:03
4474,824,3,68,start,538,0,0,2026-02-24T06:03:55
4475,824,33,4,pause,432,4,3,2026-02-24T05:35:40
4476,825,12,56,resume,509,0,0,2025-06-28T04:38:55
4477,825,18,125,resume,44,5,4,2025-06-28T04:28:00
4478,825,6,84,start,410,5,2,2025-06-28T05:01:34
4479,825,19,78,pause,25,0,0,2025-06-28T04:10:14
4480,825,17,178,resume,267,0,0,2025-06-28T04:39:38
4481,825,13,186,start,899,0,0,2025-06-28T04:33:59
4482,825,20,94,start,85,0,0,2025-06-28T05:02:12
4483,825,35,9,resume,399,0,0,2025-06-28T04:50:18
4484,825,8,68,resume,628,0,0,2025-06-28T04:56:33
4485,826,25,22,start,475,0,0,2026-05-25T14:42:44
4486,826,33,146,resume,137,0,0,2026-05-25T14:32:21
4487,826,40,33,resume,877,0,0,2026-05-25T14:44:32
4488,826,44,154,start,321,0,0,2026-05-25T14:21:28
4489,826,36,172,resume,306,0,0,2026-05-25T13:12:32
4490,826,17,21,pause,212,1,4,2026-05-25T13:16:43
4491,826,36,163,start,19,0,0,2026-05-25T14:44:37
4492,826,6,179,resume,170,0,0,2026-05-25T13:38:41
4493,826,38,172,start,329,4,0,2026-05-25T13:58:11
4494,826,37,191,pause,58,0,0,2026-05-25T14:29:50
4495,827,19,170,resume,479,0,0,2025-09-19T04:49:56
4496,827,13,27,pause,836,3,3,2025-09-19T04:39:29
4497,827,10,118,pause,493,0,0,2025-09-19T04:52:56
4498,827,30,186,pause,237,0,0,2025-09-19T04:37:09
4499,827,29,68,pause,652,0,0,2025-09-19T04:52:09
4500,827,34,116,start,245,0,0,2025-09-19T04:38:28
4501,827,15,101,resume,639,3,0,2025-09-19T04:35:58
4502,828,5,2,stop,27,0,0,2025-07-22T07:16:56
4503,828,29,90,pause,76,0,0,2025-07-22T07:42:18
4504,828,23,126,stop,416,0,0,2025-07-22T07:17:51
4505,828,3,21,start,556,0,0,2025-07-22T07:37:00
4506,828,19,105,resume,179,0,0,2025-07-22T07:22:08
4507,828,25,74,start,297,0,0,2025-07-22T07:28:25
4508,828,26,119,resume,584,0,0,2025-07-22T07:25:07
4509,829,38,70,resume,539,0,0,2025-10-20T21:32:34
4510,829,42,64,pause,119,1,0,2025-10-20T22:27:05
4511,829,30,2,resume,465,0,0,2025-10-20T21:59:15
4512,829,15,168,pause,597,0,0,2025-10-20T22:26:12
4513,829,13,10,pause,115,0,0,2025-10-20T21:35:12
4514,829,29,28,resume,787,0,0,2025-10-20T21:55:12
4515,829,3,72,resume,184,1,2,2025-10-20T21:46:28
4516,829,23,86,stop,443,4,2,2025-10-20T21:42:41
4517,829,43,133,pause,588,4,5,2025-10-20T22:27:22
4518,829,11,59,resume,121,0,0,2025-10-20T21:58:51
4519,830,47,60,pause,11,0,0,2025-07-17T02:15:48
4520,831,45,150,resume,403,0,0,2025-05-23T01:48:55
4521,832,25,184,start,767,5,3,2025-10-04T04:19:43
4522,832,7,117,pause,591,0,0,2025-10-04T04:29:28
4523,832,45,40,pause,517,0,0,2025-10-04T04:22:48
4524,832,13,192,resume,852,3,4,2025-10-04T04:07:46
4525,832,43,63,stop,167,0,0,2025-10-04T04:29:19
4526,832,25,142,pause,104,0,0,2025-10-04T04:02:42
4527,833,16,71,resume,820,0,0,2025-11-14T10:34:41
4528,833,39,100,pause,44,0,0,2025-11-14T10:46:19
4529,834,42,26,pause,244,0,0,2026-01-08T11:50:16
4530,834,9,31,stop,134,0,0,2026-01-08T11:28:02
4531,834,26,179,resume,580,0,0,2026-01-08T11:39:26
4532,834,24,193,pause,319,0,0,2026-01-08T11:28:38
4533,834,35,178,resume,25,0,0,2026-01-08T11:13:23
4534,834,41,166,pause,507,1,1,2026-01-08T11:38:46
4535,835,9,122,resume,111,5,3,2026-04-30T02:39:47
4536,835,10,93,pause,628,0,0,2026-04-30T03:10:19
4537,835,22,7,resume,187,0,0,2026-04-30T02:39:13
4538,835,4,171,start,825,1,5,2026-04-30T03:05:55
4539,836,21,109,start,82,5,3,2026-04-20T01:45:24
4540,837,40,161,resume,152,0,0,2026-01-01T03:06:24
4541,837,1,13,resume,579,0,0,2026-01-01T02:36:46
4542,837,13,136,stop,691,0,0,2026-01-01T03:08:01
4543,837,40,14,resume,713,0,0,2026-01-01T03:06:34
4544,837,36,104,pause,211,0,0,2026-01-01T02:47:47
4545,838,17,171,pause,137,4,5,2025-11-21T06:21:45
4546,838,41,63,resume,432,0,0,2025-11-21T06:21:12
4547,838,21,186,pause,630,0,0,2025-11-21T06:09:00
4548,838,34,141,start,153,0,0,2025-11-21T06:07:00
4549,839,34,187,stop,851,0,0,2025-07-22T00:28:36
4550,839,5,164,resume,745,0,0,2025-07-22T00:21:44
4551,839,13,106,pause,129,4,4,2025-07-22T00:23:23
4552,839,21,161,resume,77,0,0,2025-07-22T00:42:07
4553,840,1,63,start,810,0,0,2025-12-02T18:25:09
4554,840,37,188,pause,193,3,1,2025-12-02T18:45:37
4555,840,41,103,resume,114,0,0,2025-12-02T17:46:06
4556,840,16,119,resume,629,0,0,2025-12-02T18:51:11
4557,840,11,48,pause,639,0,0,2025-12-02T18:09:21
4558,840,20,176,resume,788,2,5,2025-12-02T18:30:14
4559,840,47,139,pause,125,0,0,2025-12-02T18:53:44
4560,840,5,80,resume,237,0,0,2025-12-02T17:50:33
4561,841,39,182,resume,338,5,3,2026-02-26T04:22:00
4562,841,21,180,pause,701,0,0,2026-02-26T04:33:46
4563,841,41,100,resume,180,0,0,2026-02-26T04:41:34
4564,841,40,14,pause,374,0,0,2026-02-26T04:28:23
4565,841,2,183,resume,409,0,0,2026-02-26T04:52:52
4566,841,8,106,pause,751,0,0,2026-02-26T04:53:42
4567,841,2,56,start,341,0,0,2026-02-26T04:23:57
4568,842,1,45,resume,362,0,0,2025-09-29T20:21:28
4569,842,32,120,resume,748,0,0,2025-09-29T20:00:48
4570,843,23,126,stop,333,3,0,2026-03-02T11:56:53
4571,843,10,66,resume,285,0,0,2026-03-02T12:10:05
4572,843,31,173,pause,410,4,0,2026-03-02T11:18:08
4573,843,10,91,pause,678,0,0,2026-03-02T11:45:32
4574,843,7,42,pause,578,0,0,2026-03-02T11:26:20
4575,843,14,54,start,24,0,0,2026-03-02T11:54:30
4576,843,16,9,resume,530,0,0,2026-03-02T12:12:01
4577,843,11,161,pause,662,0,0,2026-03-02T11:56:14
4578,843,15,44,resume,50,0,0,2026-03-02T12:33:08
4579,843,34,135,pause,185,0,0,2026-03-02T12:04:59
4580,844,23,75,resume,162,0,0,2025-11-07T00:41:35
4581,844,1,17,resume,875,0,0,2025-11-07T00:34:19
4582,844,35,121,pause,699,1,3,2025-11-07T01:04:00
4583,844,40,179,pause,224,4,2,2025-11-07T00:36:17
4584,845,21,91,pause,710,0,0,2026-06-04T19:38:59
4585,845,24,21,start,127,5,2,2026-06-04T19:38:20
4586,845,46,33,start,187,0,0,2026-06-04T19:23:26
4587,845,14,108,start,472,2,1,2026-06-04T19:24:27
4588,845,42,136,pause,732,2,5,2026-06-04T19:25:25
4589,845,41,71,pause,477,3,1,2026-06-04T19:34:48
4590,845,37,37,stop,583,0,0,2026-06-04T19:17:56
4591,845,27,182,pause,136,0,0,2026-06-04T19:30:04
4592,845,28,157,pause,581,0,0,2026-06-04T19:31:36
4593,845,1,64,pause,11,0,0,2026-06-04T19:24:52
4594,846,5,5,pause,456,0,0,2025-11-03T21:02:22
4595,846,1,8,resume,304,0,0,2025-11-03T20:57:50
4596,846,36,8,start,756,0,0,2025-11-03T21:14:17
4597,846,20,37,resume,432,0,0,2025-11-03T21:22:08
4598,846,1,151,start,108,1,2,2025-11-03T20:45:03
4599,847,27,158,resume,732,0,0,2026-01-31T12:21:41
4600,848,11,182,pause,173,2,5,2026-02-15T20:14:52
4601,848,36,13,pause,867,0,0,2026-02-15T20:18:43
4602,848,42,114,resume,250,0,0,2026-02-15T20:16:44
4603,848,4,180,stop,323,4,3,2026-02-15T20:14:59
4604,849,44,51,resume,57,0,0,2026-01-28T22:43:23
4605,849,22,41,resume,337,5,5,2026-01-28T22:17:30
4606,849,29,181,resume,561,2,3,2026-01-28T21:47:05
4607,849,29,71,resume,29,2,0,2026-01-28T22:03:35
4608,849,35,130,start,787,0,0,2026-01-28T22:29:38
